58,0.86765,-0.47402,0.14997
59,0.8661,-0.47671,0.15037
60,0.86455,-0.47944,0.1506
61,0.86299,-0.48214,0.15096
62,0.86142,-0.48484,0.15129
63,0.85984,-0.48754,0.15158
64,0.85821,-0.49026,0.15204
65,0.85659,-0.49298,0.15238
66,0.855,-0.49563,0.15273
67,0.85339,-0.49831,0.15301
68,0.85177,-0.50095,0.15343
69,0.85013,-0.50361,0.15383
70,0.84847,-0.50628,0.15421
71,0.84683,-0.50895,0.15442
72,0.84516,-0.5116,0.1548
73,0.84346,-0.51429,0.15518
74,0.84176,-0.51697,0.15553
75,0.84002,-0.51968,0.1559
76,0.83828,-0.52238,0.15624
77,0.83654,-0.52504,0.15665
78,0.8348,-0.5277,0.15699
79,0.83307,-0.53035,0.15721
80,0.83129,-0.53303,0.15758
81,0.82953,-0.53566,0.15796
82,0.82775,-0.5383,0.15831
83,0.82596,-0.54094,0.15868
84,0.82416,-0.54357,0.15903
85,0.82234,-0.54623,0.15938
86,0.82053,-0.54886,0.15966
87,0.81871,-0.55149,0.1599
88,0.81685,-0.55412,0.16036
89,0.81499,-0.55674,0.16072
90,0.81313,-0.5594,0.1609
91,0.81124,-0.56204,0.16126
92,0.80936,-0.56466,0.16157
93,0.80745,-0.5673,0.16187
94,0.80554,-0.56992,0.16215
95,0.80361,-0.57258,0.16238
96,0.80169,-0.57521,0.16256
97,0.79976,-0.57782,0.16278
98,0.79785,-0.58042,0.16294
99,0.79593,-0.583,0.16313
100,0.79399,-0.58561,0.16321
101,0.94237,-0.31085,0.12372
102,0.94132,-0.31376,0.12434
103,0.94024,-0.31674,0.12498
104,0.93916,-0.31973,0.12554
105,0.93807,-0.32273,0.12599
106,0.937,-0.32568,0.12634
107,0.93591,-0.32865,0.12671
108,0.9348,-0.33161,0.12722
109,0.93371,-0.33456,0.1275
110,0.9326,-0.3375,0.1279
111,0.93151,-0.34038,0.1282
112,0.9304,-0.34332,0.12844
113,0.92926,-0.34626,0.12877
114,0.92813,-0.34918,0.129
115,0.92699,-0.35211,0.12929
116,0.92583,-0.35502,0.1296
117,0.92467,-0.35795,0.12984
118,0.92349,-0.36088,0.13012
119,0.92233,-0.36377,0.13032
120,0.92115,-0.36665,0.13058
121,0.91999,-0.36948,0.13077
122,0.91881,-0.37233,0.13102
123,0.91763,-0.37517,0.13115
124,0.91642,-0.37802,0.13144
125,0.9152,-0.38085,0.13176
126,0.914,-0.38366,0.13194
127,0.91278,-0.3865,0.1321
128,0.91154,-0.38932,0.1324
129,0.91027,-0.39218,0.13265
130,0.90903,-0.39501,0.13279
131,0.90774,-0.39784,0.13318
132,0.90647,-0.40067,0.13331
133,0.90516,-0.40353,0.1336
134,0.90385,-0.40639,0.1338
135,0.90254,-0.40919,0.13413
136,0.90124,-0.412,0.13427
137,0.89992,-0.41482,0.13442
138,0.8986,-0.41756,0.13474
139,0.89725,-0.42036,0.13503
140,0.89594,-0.42307,0.13527
141,0.89462,-0.4258,0.13544
142,0.89328,-0.42853,0.1357
143,0.89192,-0.43128,0.13595
144,0.89054,-0.43405,0.13618
145,0.88914,-0.43681,0.13647
146,0.88774,-0.43956,0.13676
147,0.88633,-0.44233,0.13701
148,0.88489,-0.4451,0.13732
149,0.88345,-0.44786,0.1376
150,0.88199,-0.4506,0.138
151,0.88055,-0.45335,0.13822
152,0.87909,-0.45609,0.13851
153,0.87763,-0.45882,0.13872
154,0.87615,-0.46155,0.13901
155,0.87466,-0.46428,0.13937
156,0.87316,-0.46701,0.13966
157,0.87165,-0.4697,0.14001
158,0.87015,-0.4724,0.1403
159,0.86863,-0.47509,0.14064
160,0.86708,-0.47778,0.14105
161,0.86553,-0.48052,0.14128
162,0.86396,-0.48323,0.14164
163,0.86239,-0.48593,0.14197
164,0.8608,-0.48865,0.14226
165,0.85917,-0.49138,0.14272
166,0.85755,-0.4941,0.14306
167,0.85596,-0.49676,0.14342
168,0.85435,-0.49945,0.14369
169,0.85272,-0.50209,0.14411
170,0.85108,-0.50476,0.14451
171,0.84942,-0.50744,0.14489
172,0.84777,-0.51012,0.1451
173,0.8461,-0.51278,0.14548
174,0.8444,-0.51548,0.14587
175,0.84269,-0.51816,0.14621
176,0.84095,-0.52088,0.14659
177,0.83921,-0.52359,0.14693
178,0.83746,-0.52625,0.14735
179,0.83572,-0.52893,0.14768
180,0.83399,-0.53159,0.1479
181,0.83221,-0.53427,0.14827
182,0.83044,-0.53691,0.14865
183,0.82866,-0.53956,0.14901
184,0.82686,-0.54221,0.14937
185,0.82506,-0.54484,0.14972
186,0.82323,-0.54751,0.15008
187,0.82142,-0.55015,0.15036
188,0.8196,-0.55279,0.1506
189,0.81773,-0.55542,0.15106
190,0.81587,-0.55806,0.15142
191,0.81401,-0.56072,0.1516
192,0.81211,-0.56337,0.15197
193,0.81022,-0.566,0.15227
194,0.80831,-0.56864,0.15257
195,0.8064,-0.57127,0.15286
196,0.80446,-0.57394,0.15308
197,0.80254,-0.57657,0.15327
198,0.80061,-0.5792,0.15348
199,0.79868,-0.58181,0.15365
200,0.79676,-0.58439,0.15383
201,0.79481,-0.58701,0.15392
202,0.9432,-0.31006,0.11935
203,0.94215,-0.31302,0.11993
204,0.94108,-0.31598,0.12052
205,0.94003,-0.31895,0.12087
206,0.93897,-0.3219,0.12132
207,0.9379,-0.32484,0.12172
208,0.93681,-0.32781,0.1222
209,0.93574,-0.33075,0.12243
210,0.93463,-0.33372,0.12284
211,0.93353,-0.33666,0.12321
212,0.93244,-0.33956,0.1235
213,0.93134,-0.3425,0.12368
214,0.93018,-0.34545,0.12421
215,0.92903,-0.34842,0.12451
216,0.92791,-0.35134,0.12471
217,0.92677,-0.35422,0.12503
218,0.92561,-0.35712,0.1253
219,0.92446,-0.36003,0.12555
220,0.92328,-0.36292,0.12587
221,0.92212,-0.36577,0.12609
222,0.92098,-0.36856,0.12632
223,0.91979,-0.37141,0.12664
224,0.91859,-0.37426,0.12697
225,0.91739,-0.37712,0.12716
226,0.9162,-0.37996,0.12734
227,0.91497,-0.38279,0.1277
228,0.91372,-0.38566,0.12797
229,0.9125,-0.38851,0.1281
230,0.91122,-0.3914,0.1284
231,0.90997,-0.39422,0.12861
232,0.9087,-0.39705,0.12888
233,0.90743,-0.39987,0.12916
234,0.90615,-0.4027,0.12936
235,0.90484,-0.40555,0.12959
236,0.90355,-0.40833,0.12989
237,0.90224,-0.41115,0.13011
238,0.90092,-0.41397,0.1303
239,0.89957,-0.41677,0.13068
240,0.89823,-0.4196,0.13085
241,0.8969,-0.42238,0.13101
242,0.89554,-0.42512,0.13144
243,0.89419,-0.42786,0.13174
244,0.89284,-0.43061,0.13196
245,0.89147,-0.43334,0.13226
246,0.89012,-0.43604,0.13245
247,0.88874,-0.43876,0.13275
248,0.88734,-0.44152,0.13302
249,0.88595,-0.44421,0.13329
250,0.88452,-0.44697,0.13355
251,0.88309,-0.44971,0.13387
252,0.88165,-0.45244,0.13414
253,0.88018,-0.45517,0.13458
254,0.87871,-0.45789,0.13494
255,0.87723,-0.46065,0.13519
256,0.87577,-0.46337,0.13535
257,0.87425,-0.4661,0.13576
258,0.87275,-0.46881,0.13606
259,0.87124,-0.47153,0.13641
260,0.86968,-0.47426,0.13686
261,0.86821,-0.47689,0.13709
262,0.86665,-0.47961,0.13745
263,0.86512,-0.48225,0.13785
264,0.86357,-0.48495,0.13813
265,0.86201,-0.48761,0.13849
266,0.86043,-0.49029,0.13882
267,0.85882,-0.49298,0.13925
268,0.85721,-0.49568,0.1396
269,0.85559,-0.49837,0.14001
270,0.85395,-0.50107,0.14034
271,0.85233,-0.50374,0.14066
272,0.85068,-0.50643,0.14101
273,0.84901,-0.50909,0.14148
274,0.84733,-0.51176,0.14188
275,0.84566,-0.51441,0.14228
276,0.84396,-0.51707,0.14271
277,0.84227,-0.51973,0.14305
278,0.84055,-0.5224,0.14347
279,0.83883,-0.52504,0.14389
280,0.83707,-0.52771,0.14436
281,0.83532,-0.53037,0.14475
282,0.83354,-0.53304,0.1452
283,0.83178,-0.53566,0.14566
284,0.83,-0.53828,0.14612
285,0.82817,-0.54094,0.14669
286,0.82638,-0.54356,0.14711
287,0.82452,-0.54621,0.14774
288,0.82268,-0.54885,0.14822
289,0.82081,-0.55148,0.14878
290,0.81894,-0.55414,0.14925
291,0.81706,-0.55676,0.14978
292,0.81512,-0.55942,0.1504
293,0.81321,-0.56205,0.15095
294,0.81129,-0.56467,0.15154
295,0.80932,-0.5673,0.15221
296,0.80739,-0.56989,0.15278
297,0.80538,-0.57253,0.15355
298,0.80337,-0.57515,0.15424
299,0.80135,-0.57776,0.15499
300,0.79932,-0.58038,0.15569
301,0.79728,-0.58296,0.1565
302,0.79518,-0.58558,0.15743
303,0.94414,-0.31066,0.10998
304,0.94309,-0.31362,0.11056
305,0.94203,-0.3166,0.11115
306,0.94098,-0.31957,0.1115
307,0.93991,-0.32253,0.11195
308,0.93885,-0.32548,0.11235
309,0.93776,-0.32846,0.11284
310,0.93669,-0.33141,0.11306
311,0.93558,-0.33439,0.11347
312,0.93447,-0.33734,0.11385
313,0.93339,-0.34024,0.11414
314,0.93228,-0.34319,0.11432
315,0.93112,-0.34615,0.11485
316,0.92997,-0.34912,0.11515
317,0.92885,-0.35205,0.11535
318,0.9277,-0.35495,0.11567
319,0.92655,-0.35785,0.11594
320,0.92539,-0.36076,0.11619
321,0.92422,-0.36366,0.11651
322,0.92306,-0.36653,0.11673
323,0.92191,-0.36932,0.11696
324,0.92072,-0.37218,0.11729
325,0.91952,-0.37503,0.11761
326,0.91832,-0.37791,0.1178
327,0.91712,-0.38075,0.11798
328,0.91589,-0.38359,0.11835
329,0.91464,-0.38647,0.11862
330,0.91341,-0.38933,0.11874
331,0.91213,-0.39222,0.11905
332,0.91088,-0.39506,0.11926
333,0.90961,-0.3979,0.11953
334,0.90833,-0.40072,0.11981
335,0.90705,-0.40356,0.12001
336,0.90574,-0.40642,0.12024
337,0.90445,-0.4092,0.12054
338,0.90313,-0.41203,0.12076
339,0.90181,-0.41486,0.12095
340,0.90046,-0.41767,0.12133
341,0.89912,-0.42051,0.1215
342,0.89779,-0.4233,0.12166
343,0.89643,-0.42604,0.12209
344,0.89507,-0.42879,0.12239
345,0.89372,-0.43155,0.12261
346,0.89235,-0.43428,0.12292
347,0.891,-0.437,0.12311
348,0.88962,-0.43972,0.1234
349,0.88821,-0.44249,0.12368
350,0.88682,-0.44519,0.12395
351,0.88539,-0.44796,0.12421
352,0.88395,-0.4507,0.12453
353,0.88251,-0.45344,0.1248
354,0.88103,-0.45617,0.12524
355,0.87956,-0.45891,0.1256
356,0.87808,-0.46167,0.12585
357,0.87661,-0.46441,0.12601
358,0.8751,-0.46714,0.12642
359,0.8736,-0.46986,0.12672
360,0.87208,-0.47258,0.12707
361,0.87052,-0.47532,0.12752
362,0.86904,-0.47796,0.12775
363,0.86749,-0.48068,0.12811
364,0.86595,-0.48334,0.12852
365,0.86439,-0.48604,0.1288
366,0.86283,-0.48871,0.12916
367,0.86125,-0.4914,0.12949
368,0.85964,-0.4941,0.12992
369,0.85803,-0.4968,0.13027
370,0.8564,-0.4995,0.13068
371,0.85476,-0.50221,0.13102
372,0.85314,-0.50488,0.13134
373,0.85148,-0.50758,0.13168
374,0.84981,-0.51025,0.13216
375,0.84813,-0.51293,0.13255
376,0.84646,-0.51559,0.13295
377,0.84476,-0.51826,0.13338
378,0.84306,-0.52092,0.13372
379,0.84134,-0.5236,0.13414
380,0.83962,-0.52625,0.13457
381,0.83785,-0.52893,0.13504
382,0.8361,-0.53159,0.13543
383,0.83432,-0.53427,0.13588
384,0.83256,-0.5369,0.13634
385,0.83078,-0.53953,0.13681
386,0.82895,-0.54219,0.13737
387,0.82715,-0.54482,0.1378
388,0.82529,-0.54748,0.13842
389,0.82345,-0.55013,0.1389
390,0.82158,-0.55277,0.13946
391,0.8197,-0.55543,0.13994
392,0.81782,-0.55807,0.14046
393,0.81589,-0.56074,0.14109
394,0.81397,-0.56337,0.14164
395,0.81205,-0.566,0.14223
396,0.81008,-0.56864,0.1429
397,0.80815,-0.57124,0.14347
398,0.80613,-0.57388,0.14425
399,0.80413,-0.57651,0.14494
400,0.80211,-0.57913,0.14569
401,0.80008,-0.58176,0.14638
402,0.79804,-0.58435,0.1472
403,0.79593,-0.58698,0.14813
404,0.94393,-0.31008,0.11332
405,0.94299,-0.31303,0.11309
406,0.94203,-0.31601,0.11278
407,0.941,-0.31904,0.1128
408,0.94,-0.32203,0.1127
409,0.93898,-0.325,0.11262
410,0.93796,-0.32797,0.11255
411,0.93693,-0.33093,0.1125
412,0.93589,-0.33387,0.11242
413,0.93484,-0.33677,0.11251
414,0.93378,-0.33967,0.11259
415,0.9327,-0.3426,0.11266
416,0.93161,-0.34554,0.11275
417,0.93051,-0.34848,0.11277
418,0.92939,-0.35143,0.11284
419,0.92826,-0.35433,0.11305
420,0.92711,-0.35727,0.1132
421,0.92596,-0.36023,0.11331
422,0.9248,-0.36313,0.11348
423,0.92366,-0.36599,0.1136
424,0.92251,-0.3688,0.11385
425,0.92136,-0.37163,0.11395
426,0.92021,-0.37443,0.11411
427,0.91903,-0.37725,0.11429
428,0.91784,-0.38008,0.11453
429,0.91663,-0.38291,0.11476
430,0.91541,-0.38577,0.11491
431,0.91418,-0.38861,0.11515
432,0.91292,-0.39149,0.11536
433,0.91167,-0.39433,0.11562
434,0.91042,-0.39717,0.11572
435,0.90915,-0.39997,0.11603
436,0.90789,-0.40278,0.11624
437,0.9066,-0.40556,0.11658
438,0.90532,-0.40835,0.11684
439,0.90402,-0.41114,0.11709
440,0.90272,-0.41394,0.11726
441,0.90143,-0.41673,0.11733
442,0.90008,-0.41953,0.11764
443,0.89875,-0.42229,0.118
444,0.8974,-0.42506,0.11827
445,0.89608,-0.42781,0.1184
446,0.89473,-0.43055,0.1187
447,0.89335,-0.4333,0.11909
448,0.89198,-0.43605,0.11933
449,0.8906,-0.43878,0.11956
450,0.88921,-0.44151,0.11987
451,0.88782,-0.44426,0.12007
452,0.88639,-0.447,0.12042
453,0.88498,-0.44971,0.12073
454,0.88354,-0.45246,0.12101
455,0.88209,-0.45518,0.12131
456,0.88063,-0.45794,0.12157
457,0.87914,-0.4607,0.12194
458,0.87764,-0.46342,0.12238
459,0.87616,-0.46616,0.12266
460,0.87468,-0.46887,0.12285
461,0.87318,-0.47157,0.12319
462,0.87167,-0.47428,0.12347
463,0.87019,-0.47689,0.12392
464,0.86864,-0.47961,0.12423
465,0.86713,-0.48226,0.12453
466,0.86558,-0.48497,0.12481
467,0.86401,-0.48767,0.12518
468,0.86244,-0.49034,0.12556
469,0.86085,-0.49306,0.12584
470,0.85924,-0.49574,0.12627
471,0.85763,-0.49844,0.1266
472,0.856,-0.50114,0.127
473,0.85437,-0.50382,0.12735
474,0.85269,-0.50656,0.12772
475,0.85104,-0.50925,0.12807
476,0.84936,-0.51195,0.12843
477,0.84767,-0.51467,0.12874
478,0.84595,-0.51738,0.12918
479,0.84425,-0.52008,0.12946
480,0.84254,-0.52276,0.12983
481,0.84083,-0.52542,0.13013
482,0.8391,-0.52807,0.13056
483,0.83736,-0.53074,0.13096
484,0.83562,-0.5334,0.13127
485,0.83383,-0.53606,0.13177
486,0.83208,-0.5387,0.13204
487,0.8303,-0.54137,0.13236
488,0.82851,-0.54401,0.13275
489,0.8267,-0.54668,0.1331
490,0.82491,-0.54929,0.13342
491,0.8231,-0.5519,0.13382
492,0.82129,-0.55452,0.13413
493,0.81948,-0.55711,0.13447
494,0.8176,-0.55978,0.13478
495,0.81574,-0.56243,0.13505
496,0.81384,-0.56509,0.13541
497,0.81192,-0.56777,0.1357
498,0.81002,-0.57043,0.13591
499,0.80807,-0.57311,0.13626
500,0.80616,-0.57575,0.13645
501,0.80426,-0.57837,0.13662
502,0.80233,-0.58098,0.13683
503,0.8004,-0.5836,0.13698
504,0.79846,-0.58623,0.13707
505,0.94481,-0.31068,0.10395
506,0.94386,-0.31364,0.10371
507,0.94289,-0.31663,0.10341
508,0.94187,-0.31967,0.10343
509,0.94086,-0.32266,0.10332
510,0.93984,-0.32565,0.10325
511,0.93881,-0.32863,0.10318
512,0.93777,-0.33159,0.10312
513,0.93673,-0.33454,0.10305
514,0.93568,-0.33745,0.10314
515,0.93461,-0.34036,0.10322
516,0.93353,-0.34329,0.10329
517,0.93243,-0.34624,0.10338
518,0.93133,-0.34919,0.1034
519,0.93021,-0.35215,0.10347
520,0.92908,-0.35506,0.10368
521,0.92793,-0.35801,0.10383
522,0.92677,-0.36098,0.10394
523,0.92561,-0.36388,0.10412
524,0.92446,-0.36675,0.10423
525,0.92331,-0.36957,0.10448
526,0.92216,-0.37241,0.10459
527,0.921,-0.37521,0.10474
528,0.91982,-0.37805,0.10492
529,0.91862,-0.38088,0.10516
530,0.91742,-0.38371,0.10539
531,0.9162,-0.38658,0.10554
532,0.91496,-0.38943,0.10579
533,0.9137,-0.39232,0.10599
534,0.91244,-0.39517,0.10626
535,0.91119,-0.39802,0.10635
536,0.90992,-0.40082,0.10667
537,0.90865,-0.40364,0.10687
538,0.90737,-0.40643,0.10722
539,0.90608,-0.40923,0.10748
540,0.90478,-0.41202,0.10773
541,0.90347,-0.41484,0.1079
542,0.90218,-0.41763,0.10797
543,0.90083,-0.42044,0.10828
544,0.8995,-0.42321,0.10864
545,0.89815,-0.42599,0.10891
546,0.89683,-0.42874,0.10904
547,0.89547,-0.43149,0.10934
548,0.89409,-0.43424,0.10974
549,0.89271,-0.437,0.10997
550,0.89134,-0.43974,0.1102
551,0.88994,-0.44248,0.11052
552,0.88854,-0.44523,0.11072
553,0.88712,-0.44798,0.11107
554,0.8857,-0.4507,0.11138
555,0.88426,-0.45346,0.11166
556,0.88281,-0.45619,0.11196
557,0.88134,-0.45896,0.11222
558,0.87985,-0.46172,0.11259
559,0.87835,-0.46445,0.11303
560,0.87686,-0.46719,0.11331
561,0.87539,-0.46991,0.1135
562,0.87388,-0.47262,0.11384
563,0.87237,-0.47534,0.11412
564,0.87088,-0.47795,0.11457
565,0.86934,-0.48068,0.11488
566,0.86782,-0.48334,0.11519
567,0.86626,-0.48606,0.11546
568,0.86469,-0.48876,0.11583
569,0.86312,-0.49145,0.11621
570,0.86152,-0.49417,0.1165
571,0.85992,-0.49686,0.11693
572,0.8583,-0.49957,0.11726
573,0.85667,-0.50227,0.11766
574,0.85504,-0.50496,0.11801
575,0.85336,-0.50771,0.11838
576,0.8517,-0.5104,0.11873
577,0.85002,-0.51311,0.11909
578,0.84832,-0.51584,0.1194
579,0.8466,-0.51856,0.11984
580,0.84489,-0.52127,0.12013
581,0.84318,-0.52395,0.1205
582,0.84147,-0.52662,0.1208
583,0.83974,-0.52928,0.12123
584,0.83799,-0.53196,0.12162
585,0.83625,-0.53462,0.12194
586,0.83446,-0.53729,0.12243
587,0.83271,-0.53994,0.12271
588,0.83092,-0.54262,0.12303
589,0.82913,-0.54527,0.12342
590,0.82731,-0.54794,0.12377
591,0.82552,-0.55056,0.12409
592,0.82371,-0.55318,0.1245
593,0.82189,-0.5558,0.12481
594,0.82008,-0.5584,0.12514
595,0.8182,-0.56108,0.12546
596,0.81633,-0.56374,0.12572
597,0.81442,-0.56641,0.12609
598,0.8125,-0.5691,0.12638
599,0.8106,-0.57176,0.12658
600,0.80864,-0.57445,0.12694
601,0.80672,-0.57709,0.12713
602,0.80481,-0.57972,0.1273
603,0.80288,-0.58234,0.12752
604,0.80094,-0.58497,0.12766
605,0.799,-0.58761,0.12776
606,0.9463,-0.30997,0.091821
607,0.94526,-0.31295,0.092414
608,0.94422,-0.3159,0.092984
609,0.94317,-0.31887,0.093548
610,0.94214,-0.32177,0.093964
611,0.94113,-0.32465,0.094257
612,0.94005,-0.32761,0.094741
613,0.93896,-0.33059,0.095147
614,0.93785,-0.33362,0.095568
615,0.93676,-0.33657,0.095868
616,0.93567,-0.33948,0.096279
617,0.93457,-0.34243,0.096598
618,0.93346,-0.34533,0.096919
619,0.93234,-0.34826,0.097302
620,0.93122,-0.35115,0.097549
621,0.93009,-0.35403,0.097931
622,0.92896,-0.35694,0.098118
623,0.92778,-0.3599,0.098459
624,0.9266,-0.36282,0.098831
625,0.92543,-0.36571,0.099145
626,0.92427,-0.36855,0.099439
627,0.92309,-0.37144,0.099647
628,0.92191,-0.37427,0.099982
629,0.92072,-0.37714,0.10022
630,0.91951,-0.37999,0.10053
631,0.91831,-0.38282,0.10079
632,0.91709,-0.38566,0.10104
633,0.91586,-0.3885,0.1013
634,0.91462,-0.39137,0.10149
635,0.91334,-0.39424,0.10188
636,0.91209,-0.39708,0.10209
637,0.91081,-0.39992,0.10239
638,0.90954,-0.40274,0.10265
639,0.90825,-0.40557,0.10295
640,0.90696,-0.40839,0.10319
641,0.90565,-0.41119,0.10354
642,0.90434,-0.41401,0.10377
643,0.90301,-0.41682,0.10406
644,0.90168,-0.41961,0.10435
645,0.90036,-0.42238,0.10462
646,0.89904,-0.42514,0.10482
647,0.8977,-0.42788,0.1051
648,0.89635,-0.43066,0.10534
649,0.89497,-0.43341,0.10576
650,0.8936,-0.43619,0.1059
651,0.89222,-0.43892,0.10624
652,0.89083,-0.44167,0.10657
653,0.88941,-0.44442,0.10691
654,0.88799,-0.44718,0.10729
655,0.88657,-0.44992,0.10755
656,0.88515,-0.45263,0.10788
657,0.8837,-0.45536,0.10827
658,0.88226,-0.45808,0.10852
659,0.88078,-0.46083,0.1089
660,0.87932,-0.46354,0.10917
661,0.87783,-0.46628,0.1095
662,0.87634,-0.46901,0.10978
663,0.87482,-0.47174,0.11021
664,0.8733,-0.47448,0.11052
665,0.87182,-0.47712,0.11087
666,0.8703,-0.47981,0.11121
667,0.86878,-0.48247,0.11155
668,0.86723,-0.48517,0.11191
669,0.86568,-0.48783,0.11236
670,0.86414,-0.4905,0.11259
671,0.86256,-0.49316,0.11305
672,0.86097,-0.49584,0.11343
673,0.85939,-0.49852,0.11371
674,0.85777,-0.5012,0.11411
675,0.85614,-0.50388,0.1146
676,0.85449,-0.5066,0.11495
677,0.85284,-0.50927,0.1154
678,0.85118,-0.51196,0.11574
679,0.84949,-0.51466,0.11618
680,0.8478,-0.51735,0.11658
681,0.84608,-0.52006,0.11699
682,0.84435,-0.52272,0.11762
683,0.84262,-0.52543,0.11798
684,0.84087,-0.52812,0.1184
685,0.83913,-0.5308,0.11881
686,0.83738,-0.53346,0.11926
687,0.83563,-0.5361,0.11967
688,0.83387,-0.53873,0.12012
689,0.8321,-0.54134,0.12068
690,0.83033,-0.54396,0.12108
691,0.82853,-0.54657,0.12168
692,0.82673,-0.54919,0.12213
693,0.8249,-0.5518,0.12274
694,0.82305,-0.55447,0.12308
695,0.82118,-0.5571,0.12368
696,0.81928,-0.55977,0.12423
697,0.81737,-0.56242,0.12484
698,0.81545,-0.56506,0.1255
699,0.81352,-0.5677,0.1261
700,0.81158,-0.57031,0.12686
701,0.8096,-0.57296,0.12751
702,0.80762,-0.5756,0.12819
703,0.80561,-0.57823,0.12897
704,0.8036,-0.58089,0.12961
705,0.80155,-0.5835,0.13056
706,0.79949,-0.58612,0.13146
707,0.94696,-0.3106,0.082432
708,0.94593,-0.31357,0.083025
709,0.94489,-0.31654,0.083596
710,0.94384,-0.31951,0.084161
711,0.94281,-0.32242,0.084577
712,0.94179,-0.32531,0.08487
713,0.94072,-0.32828,0.085354
714,0.93963,-0.33127,0.085761
715,0.93852,-0.3343,0.086182
716,0.93743,-0.33726,0.086483
717,0.93634,-0.34018,0.086895
718,0.93523,-0.34313,0.087215
719,0.93413,-0.34604,0.087536
720,0.933,-0.34898,0.087919
721,0.93188,-0.35188,0.088167
722,0.93075,-0.35477,0.08855
723,0.92962,-0.35769,0.088737
724,0.92844,-0.36065,0.089078
725,0.92726,-0.36358,0.089451
726,0.92609,-0.36647,0.089765
727,0.92493,-0.36933,0.09006
728,0.92374,-0.37222,0.090269
729,0.92256,-0.37506,0.090604
730,0.92136,-0.37794,0.090843
731,0.92015,-0.3808,0.091157
732,0.91895,-0.38363,0.091412
733,0.91773,-0.38648,0.091666
734,0.9165,-0.38933,0.091923
735,0.91525,-0.39221,0.092118
736,0.91397,-0.39509,0.092508
737,0.91272,-0.39793,0.09272
738,0.91144,-0.40077,0.093013
739,0.91017,-0.4036,0.093277
740,0.90887,-0.40644,0.093575
741,0.90758,-0.40927,0.093817
742,0.90627,-0.41207,0.094169
743,0.90495,-0.41491,0.094398
744,0.90363,-0.41772,0.094695
745,0.9023,-0.42052,0.094985
746,0.90097,-0.4233,0.095251
747,0.89965,-0.42606,0.095449
748,0.89831,-0.42881,0.095736
749,0.89695,-0.4316,0.095971
750,0.89557,-0.43435,0.096388
751,0.8942,-0.43714,0.096536
752,0.89282,-0.43988,0.096879
753,0.89142,-0.44264,0.097208
754,0.89,-0.4454,0.097542
755,0.88857,-0.44816,0.097922
756,0.88715,-0.45091,0.098188
757,0.88573,-0.45363,0.098517
758,0.88428,-0.45637,0.098905
759,0.88284,-0.4591,0.099155
760,0.88135,-0.46185,0.099537
761,0.87989,-0.46457,0.099806
762,0.8784,-0.46732,0.10014
763,0.87691,-0.47006,0.10042
764,0.87539,-0.47279,0.10085
765,0.87386,-0.47553,0.10116
766,0.87237,-0.47819,0.10151
767,0.87085,-0.48088,0.10186
768,0.86933,-0.48355,0.10219
769,0.86778,-0.48626,0.10256
770,0.86622,-0.48892,0.10301
771,0.86468,-0.4916,0.10324
772,0.8631,-0.49427,0.1037
773,0.86151,-0.49696,0.10408
774,0.85992,-0.49965,0.10436
775,0.8583,-0.50233,0.10476
776,0.85667,-0.50502,0.10525
777,0.85501,-0.50774,0.1056
778,0.85336,-0.51042,0.10605
