7.305,6.114,7.242,9.676,6.898,8.275,8.101,13.15,12.49,6,8.063,6,13.15,6.057,6,6,15.53,10.77,12.46,10.24,14.86,9.018,7.956,6,13.97,10.66,12.23,6.983,12.36,9.039,8.762,7.307
1.145,1.013,1.138,1.408,1.1,1.253,1.233,1.795,1.727,1,1.229,1,1.781,1.006,1,1,2.204,1.531,1.715,1.472,1.977,1.335,1.217,1,1.87,1.517,1.684,1.109,1.706,1.338,1.307,1.145
1.744,2.085,1.981,1.153,1.623,1.303,1.713,1.11,1,3,2.207,3,1,3,3,3,1.244,1.006,1.499,1.295,1,2.596,2.849,3,1.254,1.785,1,1.908,1.152,2.187,2.326,1.714
3.761,3.858,3.823,3.269,3.758,3.528,3.706,2.609,5.7,3.903,3.815,3.446,4.588,3.825,3.696,3.813,5.61,1.148,2.049,1.46,5.571,1.877,2.971,1.36,4.994,1.834,3.601,1.806,1.855,1.777,2.593,1.764
0.01988,0.01616,0.01818,0.02565,0.01405,0.02131,0.0209,0.04657,0.05398,0.02892,0.01349,0.02065,0.03306,0.01952,0.03658,0.01778,0.1351,0.03308,0.03129,0.02482,0.05076,0.01765,0.04491,0.04235,0.06792,0.01582,0.0248,0.02023,0.04037,0.01436,0.01965,0.0144
-0.5447,-0.5604,-0.4837,-0.7328,-0.3836,-0.6406,-0.5605,-1.203,-1.164,-0.9433,-0.1896,-0.6202,-0.6629,-0.4602,-0.9158,-0.5403,-2.567,-0.6679,-0.6257,-0.5199,-0.7812,-0.3851,-0.9849,-1.194,-1.063,-0.2791,-0.3288,-0.4507,-0.881,-0.2899,-0.3843,-0.2648
7.41,8.251,6.919,8.793,6.351,8.321,7.601,11.84,13.71,11.07,4.487,8.212,9.739,6.431,10.06,7.634,21.92,6.302,6.756,4.912,10.27,4.106,10.04,10.18,11.44,3.43,6.504,4.873,9.279,3.469,5.593,3.336
